,rid,text,food,ambience,service,price
1063,3120,"For the first time nyobain fish n chips disini. Tampilannya persis sama kayak fish n co!😃 Saus tartarnya enak, kentangnya selain garam, ada bubuk cabenya dan lada. Tapi kentang yg ada di piringku agak keras dan kurang hangat. A bit hard to swallow. Tapi ikannya enaaak persis kyk fish n co. Oke banget buat harga 29k! Tempatnya dipojokan gitu, agak kecil n sempit antara meja dan meja. So far cukup bersih. Pelayanan cekatan dan ramah. Meskipun agak lama menunggu orderanku keluar krn kondisi resto mmg sedang ramai. (Sekitar 30-40 menit) Tapi gue rekomen banget dan bakal balik lagi. Meskipun parkirannya agak susah but it's worth it! Happy dinner!😋",POSITIVE,NEGATIVE,POSITIVE,POSITIVE
1064,2661,Bubur terbaik di kota sejauh ini..rumpalai bubur dan bubur ikan dengan ayam uap dengan tofu hitam kedelai dan mereka memiliki nasi ayam Hainan juga..LOVE semua makanan di sini .. 👌,POSITIVE,,,
1065,3917,"Akhirnya mencoba Kamakura Cafe.Cintai dekorasi dan suasana kafe ini.Memesan raspbery hitam dan krim keju buah pancake.Ingin memesan Matcha tetapi terjual habis.Pancake itu seperti """" Kue Bolu """" karena tebal, tidak seperti pancake biasa.",POSITIVE,,,
1066,1099,"Teman saya memilih tempat ini untuk makan siang akhir kami dan saya diganti.Tempat itu tampak baik-baik saja di luar tetapi cukup nyaman di dalam.Saya memesan telur mereka Benediktus dan jatuh cinta langsung.Saya suka bagaimana mereka meletakkan menu sebagai dekorasi dan meskipun jaraknya tidak sepuas karena ada di dalam mal, itu tidak terasa seperti ramai meskipun ada banyak orang.Secara keseluruhan, acungan jempol dan pasti akan mengunjungi lagi.",POSITIVE,POSITIVE,,
1067,1365,+ tempatnya enak + ribsnyaaaaa 👌smokey bgt + porsinya banyak + pelayanan cepet + bbq saucesnya 👌 + harga lumayan++ tapi worth it + home made friesnya enak + free refill drinks - susah parkir,POSITIVE,POSITIVE,POSITIVE,
1068,1174,"Restoran khas sunda yg udah lama ada di Bekasi Parkiran luas, tempat makan ada di saung ada juga di meja, Soal rasa....enak! Sop buntut bakarnya empuuukk, sate maranggi pun empuk, sop guramenya juga enaakk ^^ #DietAlwaysStartTomorrow,3x Uda kesini lokasi dkt Hermina bekasi barat..Tempat biasa bgt Tp waitress nya ramah.. Lingkungan krg bersih2amat si Tp AYAM GORENGNYA manteb manis, paru limpanya jg manis (sbnrnya ini jawa Apa Sunda Kok manis haha) gurame agak bau pasir Tp okelah karedok es kopyor es teler so so tempe tahu jg biasa sambel free flow klo sambel goreng(Kaya cabe blender) Tp bs pesen sambel dicobek sambel mentah",POSITIVE,NEGATIVE,POSITIVE,
1069,2810,"Menu wajib saya disini Tahu Kipas, Kangkung Terasi, dan Gurame Goreng. Kadang tambah Cumi Goreng Tepung jg. Tahu Kipas nya is the best ever, belom ada yg bisa ngalahin. Gurame Goreng nya jg crispy. Semuanya enak deh!,the best indonesian bistro in pluit area, gulai kepala ikan-nya is my favourite di makan pake cabe rawitnya dan pake nasi 😋😋😋 and tahu kipas mereka bener2 mind blowing!!! lumpia goreng seafood-nya juga enak loh bener2 di goreng garing and dalamnya pake udang, dan udangnya nga pelit loh gede2 juga. untuk menu sayurannya bisa coba kangkung belacan atau terasi dan bisa juga coba sayur genjer, enak juga loh! pandan bistro cocok banget tempatnya buat gathering, family dinner ato ngumpul2 lunch bareng family and friends!",POSITIVE,POSITIVE,,
1070,3478,"Biasanya makan yg d pangpol.. Kemaren niat banget kesini gara gara kejebak macet... Pertama kali nyobain disini.. Tempatnya emang lebih nyaman dan cozy... Suka disini karena ikan sukang rica.. Benar2 juaraa.. Pedes tp enak, pake banget. Sayang pas kesini nasinya kok agak ga enak.. Terlalu lembek dan kurang mateng. Kok bisa ya. Ga pernah kejadian d pangpol. Udah disampein sih kemaren sayang responnya biasa aja. Pas temen complain ttg nasi (dengan tetep ramah padahal) dan kemudian minta tambah es manis eehh tetap aja ga digratisin.. Padahal kl direapon dgn baik sbg permintaan maaf mestinya tidak berdampak besar di biaya.. Anyway, ikan sukang....",POSITIVE,POSITIVE,NEGATIVE,
1071,3218,"My favorite place when i go to puncak.. Tempatnya selalu rame setiap kesini, tapi karena tempatnya lumayan luas jadi selalu kebagian kursi dan ga pernah waiting list sih hehehe *i'm lucky* Untuk makanannya semua ala ala indonesian cuisine, enak,murah, dan memuaskan Untuk price range kira2 approx 200k/ 2 persons uda mau tepar kenyangnya hehehe",POSITIVE,POSITIVE,,POSITIVE
1072,3424,"My first and last time visiting this café. Datengnya emang malem sih, sekitar jam 10.30an. Pesen mie entah-apa-yang-ada-ikannya dan pelayannya udah pada ogah-pgahan + jutek. Pas sampe, di dalam mangkuknya udah ada mie yang dingin, dikasih kuah anget, dan ada lalat di dalamnya. Nice. Minta tuker mie-nya dan pesen yang lain karena kalo minta yang sama, takutnya cuma diilangin lalatnya dan dikasih lagi. Overhyped place. Boring food. Rude waiters.,not badlah indomienyaaa. enak enakkk carbonara. walaupun agak lama dtg pesanannya. mungkin karena rame banget. jadi lamaaa datengnya huhuhuhu",NEGATIVE,,NEGATIVE,
1073,265,"Nasi gorengnya wangi dan enak banget. Yang ramennya enak tp kurang begitu pedas. Untuk gyoza nya dagingnya kurang banyak hehe. Lokasinya juga rapi dan bersih. Overall enak, nyaman, dan top 👍🏻",POSITIVE,POSITIVE,,
1074,2371,"Baru tau ada coffee shop yang tersembunyi di dalam apartemen kalibata city. Suasanya cozy banget sih. Tapi kayaknya cocok buat yang mau kerja atau mengerjakan skripsi, tesis, tugas atau bahkan disertasi kali ya :) hahahaha. Soalnya pas saya dateng banyak banget yang main laptop. Suasananya kayak di perpustakaan Hogwarts. Jadi ini coffee shop yang konsepnya nyediain buku, majalah, tabloid, koran terbaru yang bisa kita baca sambil ngopi! Kemarin saya pesan beberapa kopi dan menu cemilan kecil. Untuk kopinya ya lumayan deh rasanya. Walaupun kata temen saya butterscotchnya agak kurang terasa. Untuk cemilannya saya pesan roti canay dengan topping kenari dan palm sugar lalala apa gt saya lupa namanya. Untuk roti canaynya kayanya dia pake roti canay instant deh, soalnya keras dan tebel gitu. Biasanya kan suwir-suwir gitu kan kalau roti canay. Tapi untuk toppingnya oke lah. Kenarinya banyak.",NEGATIVE,POSITIVE,,
1075,4157,"Saya tidak tahu apa yang istimewa dengan krep ini di samping ukurannya lebih besar dari crepes biasa.Antrian panjang dan saya menunggu setengah jam untuk mendapatkan pesanan saya, crepe terlalu matang, terlalu renyah.Topping itu baik-baik saja tapi itu sangat mahal.",NEGATIVE,,,NEGATIVE
1076,3211,Makan bebek di bawah kolam kura kura.. ya disini tempatnya @tiktokvandepok ... tmpatnya terbilang jauh dr pusat kota krn berada di kukusan depok. Untuk rute dr stasiun depok baru naik 04 jurusan kukusan beji turun tepat di depannya. Bebeknya enak empuk dan ditambah 3 rasa sambal..,POSITIVE,,,
1077,279,"Milky Moo adalah permata di daerah Villa Dago.Tempat kecil namun nyaman ini menyediakan layanan cepat, makanan enak dan suasana yang nyaman di sekitar, sebagian besar karena keramahan staf.Mereka pada dasarnya membiarkan Anda melakukan apa pun sebagai pelanggan, dalam norma-norma sosial tentu saja, dan Anda langsung akan merasa seolah-olah itu adalah rumah Anda.Saya pasti merasa seperti itu adalah rumah saya pertama kali di sana.Saya merasa seolah-olah saya ingin kembali segera setelah saya keluar dari tempat itu, terutama setelah bertemu dengan pemilik yang indah dan indah.Di luar keraguan, Milky Moo akan menjadi tempat favorit baru saya untuk hang out.",POSITIVE,POSITIVE,POSITIVE,POSITIVE
1078,1252,Cukup puas dan makanan cukup cepat datangnya Daging b2 yg dipanggang msh agk krg greget karena agk kurang lama dipanggang. Overall oke untuk keluarga,POSITIVE,,POSITIVE,
1079,1961,"Yang paling enak manhattan roll nya👍 dumplings sama garlic ramennya juga ga kalah enak, harganya terjangkau, mba2 nya ramah, tempatnya bersih dan nyaman👌👌👌",POSITIVE,POSITIVE,POSITIVE,POSITIVE
1080,3670,"Kwetiaw Bun Sapi Babat 40.000 Porsinya banyak banget, topping sapi dan babatnya ga pelit.. rasanya juga enak, sambelnya berasa banget bawang putihnya.. Hahhh 😝 hehehe Kwetiaw Sapi Pontianak 88 Tanjung Duren Tempatnya ada free wifi",POSITIVE,,,
1081,3313,"Secara keseluruhan, saya suka suasana mereka, tempat yang nyaman untuk bertemu dengan teman-teman Anda di akhir pekan, suasana kehangatan dengan Anda yang cantik dengan pencahayaan suram mereka, kami memesan pizza khusus Milano (7,5 dari 10), Tenderloin (8 dari 10), Steak Ribeye (8,5 dari 10), dan saya merasa sedikit disaapoint dengan rasa rambut malaikat mereka (5 dari 10) yang direkomendasikan oleh pelayan mereka, Anda dapat melihat penampilan di foto yang saya ambil downside, rasanya begituFlat, penampilannya sangat buruk, pasta terlalu matang bagi saya, dan atas semua yang saya tidak akan pernah memesan rambut malaikat mereka lagi",POSITIVE,POSITIVE,,
1082,2188,Jujur tempat ini sangat bagus.Makanannya lezat dan harganya terjangkau.Telah ada di sana selama 3 kali berturut-turut dan masih belum bosan.Saya sarankan mencoba sushi dan ramen kering mereka,POSITIVE,POSITIVE,,POSITIVE
1083,1653,"Break puasa di restoran ini benar-benar memberikan sentuhan eksklusivitas yang nyaman.Staf ramah, dan karena situasinya, kami diberitahu untuk memesan dan membayar terlebih dahulu.Makanan disiapkan bahkan sebelum kami datang sehingga dingin, dan mereka mengatakan bahwa itu akan penuh tetapi itu bukan.Rasa bijaksana itu sangat lezat ... namun porsi bijaksana bisa ditingkatkan sedikit.Restoran ini cukup mahal, mengenai makanan adalah makanan lokal tetapi dengan bahan-bahan besar.Ini bukan pondok sisi trotoar setiap hari Anda, tetapi pendirian ini menghantamnya pada setiap catatan yang benar.",POSITIVE,POSITIVE,POSITIVE,NEGATIVE
1084,1351,"Sangat baik dan murah makanan Sunda!Kami mencoba seluruh ayam goreng dengan """" Nasi Timbel """" (nasi tercakup dalam daun pisang), """" Katedok """" (campuran sayuran dalam saus kacang). Tahu (Tahu) goreng, dan """" Tempe """".Kami menyukai rasa ayam dan sisinya!Namun, kami merasa ada kurangnya rasa di """" Katedok """", mungkin terlalu banyak saus?Kita tidak bisa benar-benar merasakan sayuran itu, itu hanya sejumlah besar saus., Cocok dan Pas Bgt Bat Begat Makan Bareng Keluarga.Kalo Malem Lebih Bagus Deh: D Tapi Ya Rame Nya Ampun Deh: ') Mmm Kalo Kesini Wajib Coba Gurame Saus Mangga / Asam Manis 😜😜😜😍 Menu NY Enak2 Sih KT GW: D",POSITIVE,POSITIVE,,POSITIVE
1085,1620,"Berkelas dan klasik!Harga murah, kerumunan sudah inklusif dan pengaturan interior terlihat sangat bagus!Mereka melayani Indomie dengan hanya 8.5k.Kool kool kool!",POSITIVE,POSITIVE,,POSITIVE
1086,2135,"Salah satu resto fancy yang pertamakali gue coba. Tempatnya agak gelap, dan parkirannya emang sempit diluar cuma bisa pake valet di blakang restoran. Karena kalo kesini haru pake reservasi via email dan kalo no show selama 15 menit dari jadwal bakal dianggap batal reservasinya. Menu nya sih lumayan mahal harganya, walaupun kalo lunch bisa pesen menu lunch dengan harga terjangkau (40-60k) tapi yaa varian menunya biasa aja kalo yg murah. Pizza nya enak! Tipis dan kering. Dapet minum air mineral gratis yg direfill terus sama waiter. Minumannya set menunya isi wine semua.. Tapi ada jus dan milkshake juga kok diblakang2 kalo teliti liatnya. Untuk menu yang gue pesen, semacam spaghetti carbonara cuman awalnya egg nya disajikan raw, cuma gue ganti dengan campuran cream jadi ga makan raw egg 😂. Teksturnya kaya mie yang overcook tapi enak.",POSITIVE,,,NEGATIVE
1087,2746,"Pergi ke sini pada hari Minggu, tempat itu benar-benar baik tetapi layanan sangat buruk.Mereka tidak memiliki apa-apa, mereka mengatakan mereka tidak memiliki stok lagi karena ada pesta besar di malam yang lain.Sedang!Mereka seharusnya menutupnya sebagai gantinya pada hari itu.",,POSITIVE,NEGATIVE,
1088,2192,"Rame nya sampe bikin heran jika di bandingkan dengan rasa makaroni nya.. Saking rame nya kita dapat tempat duduk di Rumah Cupcakes (which is tempatnya parah. Dear owner, Rumah Cupcakes kayak anak tiri, you may want to tidy up the place, put a nice air circulation..the place is oven) .. One of the thing that makes me stay yaitu Illy Coffee nya, saya pesan Ice, tapi begitu di sajikan kok jadi ragu klo itu Illy Coffee; ada ampas dan es atau airnya kotor ada endapan debu di atas  ... Macaroni nya almost inedible, saya dapat medium (pengen small, tapi abis)  hanya makan 1 pcs (makaroni di potong kotak2) dan suami makan 1pcs. Saya hampir tinggalin sisa nya di meja, but its way too insulting for the restaurant. Akhirnya di bawah balik ke Jkt, dan sampe skrg masih di rumah di meja makan, tidak tersentuh.. 1 out of 5? I almost give you none, but the system wont let me, so 1 it is",NEGATIVE,NEGATIVE,NEGATIVE,
1089,3701,"Yoshinoya di Grand Indonesia adalah Qute Big, sangat jelas dan mudah dilihat.Salah satu pilihan ketika Anda ingin memiliki makanan saku yang ramah (di dalam GI).Layanannya oke, cukup efisien.Untuk makanan, seperti biasa, aku punya ayam teriyaki, itu punya lemak, tapi masih enak.Sisi goreng ayam lezat!Mereka memiliki seperti menu promo di mana Anda bisa mendapatkan sebagian ayam renyah untuk 9k untuk setiap pembelian mangkuk nasi.Adonan hebat di atas ayam goreng.",POSITIVE,POSITIVE,POSITIVE,POSITIVE
1090,1979,"Pergi ke sana beberapa kali, dan tidak pernah mengecewakan saya.Menu favorit saya adalah prosciutto funghi pizza, penne boscaiola (jika Anda suka kacang polong), dan tagliatelle tidak al salmone (tapi saya suka beralih ke spaghetti).Suka rasa dan konsistensi kualitas mereka, dan dibandingkan dengan harga, pepenero menawarkan makanan yang sangat baik",POSITIVE,,,
1091,4006,"Nuansa serba putih, berada di rooftop sebuah gedung dan dilengkapi dengan kolam renang membuat tempat ini sangat asyik untuk dijadikan tempat makan baik siang maupun malam hari. Walaupun harus merogoh kocek agak dalam, namun semua akan terbayar dengan keindahan tempat yang disediakan oleh the edge. Tidak hanya tempat, the edge juga menyediakan menu yang cukup bervariasi dan pastinya rasanya sangat nikmat.",,POSITIVE,,NEGATIVE
1092,1936,"Ayam bakar bumbu rempahnya super enak...... Tapi sayang ayamnya kecil banget makin hari 😢...... Mana gitu pernah dapet kulit n tulang doank pas ngajak pacar & temen.... Bikin malu banget! 😢..... Tempatnya oke, meskipun rada panas.... Oh yah, pemiliknya sih baik, tp pelayannya rada kurang ga enakin 😒....",POSITIVE,POSITIVE,NEGATIVE,
1093,2797,"Otak otak termahal yang saya pernah makan, lezat apalagi makan dengan es kelapa muda, yummy dan membuat ingin selalu nambah karena memang potongan nya yang relatif kecil",POSITIVE,,,NEGATIVE
1094,3065,"Kedai kopi skool tua dengan suasana yang menyenangkan di sekitar area Cikini.Pergi ke lantai dua yang merupakan area bebas rokok tetapi saya masih bisa berbau cig.Saya hanya punya es chocolatte karamel, yang terasa layak. Mereka juga menyediakan catur n congklak buat pengunjung",POSITIVE,POSITIVE,,
1095,1235,"Pertama kali saya mencoba ojju SO-Kenkinian (akhirnya).Setelah semua ini menghindarinya karena daftar tunggu terlalu lama.Layak menunggu.Kami memesan keju bergulir daging sapi, Budae Jjigae dan Ramyeon.Mahal tapi bernilai setiap rupiah.Kami menghabiskan hampir 600 ribu untuk itu.Jika Anda akan memesan keju bergulir membuatnya pedas.Karena tanpa bumbu, Anda mungkin akan muak dengan terlalu banyak keju.Saya bukan penggemar sayuran tetapi kimchi mereka baik dan sayuran di Budae jjigae juga hebat.Layanannya sangat.Hanya saja butuh cukup lama untuk memiliki pesanan kami ketika kami sudah duduk di meja kami.Kami terus menelepon mereka kembali untuk memesan.Itu sebabnya saya memberi mereka 3,5.Apakah layak untuk kembali?Saya iya.Tapi def.Tidak pada saat aku super lapar dan bahkan tidak tahan menunggu lol.",POSITIVE,,NEGATIVE,
1096,3366,"Makanan enak, layanan hebat, tempat yang bagus.Akan lebih baik jika mereka memiliki area yang lebih besar untuk restoran karena selalu memiliki sejumlah besar pelanggan menunggu kursi kosong.",POSITIVE,POSITIVE,POSITIVE,
1097,3259,"Tak kenal maka tak sayang ternyata bener lho.. Coba dulu baru tau rasanya.. Dari yang gk suka terus coba jadi suka nasi campur.. Nasi Campur Hengky bener"""" enak rasanya! Sejak coba nasi campur yg satu ini gk bakal lupain rasa enaknyaa.. bener"""" Yummy!!! Beda dari yg lain.. Muantapp!!,nasi campur terenak yang pernah gue makan..! rasanya enak banget, bikin nagih tapi gak bikin enek.. porsinya bikin perut puas, rasanya bikin perut makin manja.. sekali coba, maunya coba lagi. harganya terjangkau, servicenya ramah dan oke..!!"" Langsung kesini begitu tau buka cabang ya di Lotte Avenue karena dekat kantor, jam kesini pas makan siang ternyata gak terlalu rame, cuma agak lama sih penyajiannya, saya pesan Piccolo Mostro Italiano dan Poutine Master, hmm untuk makan siang cukup banget karena burgernya sudah include kentang juga",POSITIVE,,NEGATIVE,
1098,1526,"Cinta Times New Caesar Salad.Semangkuk salad besar, lengkap dengan ayam bakar dan telur rebus - hanya untuk IDR 33k!Suami saya memesan Arial Tuna Pasta (IDR 43K), suka rempah-rempah meskipun spageti tidak sempurna al dente (sedikit terlalu matang) dan porsinya sedikit lebih kecil dari yang kami harapkan.Tetapi semuanya baik-baik saja.Es Cafe Latte baik-baik saja, agak terlalu manis tapi masih ok.Akan merekomendasikan orang untuk makan di sini.Ngomong-ngomong .. Untuk ulasan makanan cepat dan restoran, Anda dapat mengunjungi Instagram @aaramadhina saya.",POSITIVE,,,POSITIVE
