2568,NEGATIVE,-,-,-
2569,POSITIVE,-,-,-
2570,POSITIVE,-,-,-
2571,POSITIVE,-,POSITIVE,NEGATIVE
2572,POSITIVE,POSITIVE,-,POSITIVE
2573,POSITIVE,POSITIVE,POSITIVE,-
2574,POSITIVE,-,-,POSITIVE
2575,POSITIVE,-,POSITIVE,-
2576,POSITIVE,POSITIVE,-,-
2577,POSITIVE,-,-,-
2578,-,POSITIVE,-,-
2579,POSITIVE,-,-,POSITIVE
2580,POSITIVE,POSITIVE,-,POSITIVE
2581,POSITIVE,-,POSITIVE,-
2582,POSITIVE,-,-,POSITIVE
2583,POSITIVE,-,-,POSITIVE
2584,POSITIVE,-,-,-
2585,NEGATIVE,-,-,POSITIVE
2586,-,-,-,-
2587,POSITIVE,-,-,-
2588,POSITIVE,-,-,-
2589,POSITIVE,-,-,-
2590,NEGATIVE,-,-,-
2591,POSITIVE,POSITIVE,-,NEGATIVE
2592,NEGATIVE,-,NEGATIVE,-
2593,POSITIVE,POSITIVE,-,-
2594,POSITIVE,-,-,-
2595,POSITIVE,-,-,POSITIVE
2596,POSITIVE,POSITIVE,-,NEGATIVE
2597,POSITIVE,POSITIVE,-,POSITIVE
2598,POSITIVE,POSITIVE,-,POSITIVE
2599,POSITIVE,POSITIVE,-,POSITIVE
2600,POSITIVE,-,-,-
2601,POSITIVE,POSITIVE,-,POSITIVE
2602,POSITIVE,NEGATIVE,-,-
2603,POSITIVE,-,POSITIVE,-
2604,POSITIVE,-,-,-
2605,POSITIVE,POSITIVE,-,-
2606,POSITIVE,-,-,-
2607,POSITIVE,-,-,-
2608,POSITIVE,POSITIVE,POSITIVE,-
2609,POSITIVE,POSITIVE,-,-
2610,NEGATIVE,-,NEGATIVE,-
2611,NEGATIVE,-,-,-
2612,POSITIVE,-,-,-
2613,NEGATIVE,-,-,-
2614,POSITIVE,-,-,-
2615,NEGATIVE,-,-,-
2616,POSITIVE,POSITIVE,NEGATIVE,POSITIVE
2617,POSITIVE,POSITIVE,POSITIVE,POSITIVE
2618,NEGATIVE,-,-,-
2619,NEGATIVE,-,POSITIVE,-
2620,POSITIVE,-,-,NEGATIVE
2621,POSITIVE,-,-,-
2622,POSITIVE,-,-,POSITIVE
2623,POSITIVE,-,-,-
2624,NEGATIVE,-,-,-
2625,NEGATIVE,POSITIVE,-,-
2626,NEGATIVE,-,-,-
2627,-,POSITIVE,-,-
2628,NEGATIVE,-,-,-
2629,POSITIVE,-,-,POSITIVE
2630,POSITIVE,POSITIVE,-,POSITIVE
2631,POSITIVE,POSITIVE,-,NEGATIVE
2632,POSITIVE,POSITIVE,-,-
2633,POSITIVE,-,POSITIVE,-
2634,NEGATIVE,NEGATIVE,NEGATIVE,NEGATIVE
2635,POSITIVE,POSITIVE,POSITIVE,NEGATIVE
2636,NEGATIVE,-,-,NEGATIVE
2637,POSITIVE,-,-,-
2638,POSITIVE,-,-,-
2639,NEGATIVE,-,-,-
2640,POSITIVE,-,-,NEGATIVE
2641,POSITIVE,-,-,POSITIVE
2642,POSITIVE,-,-,-
2643,POSITIVE,POSITIVE,-,NEGATIVE
2644,POSITIVE,-,POSITIVE,-
2645,POSITIVE,-,-,-
2646,POSITIVE,POSITIVE,-,POSITIVE
2647,POSITIVE,-,-,-
2648,POSITIVE,-,POSITIVE,POSITIVE
2649,NEGATIVE,POSITIVE,POSITIVE,-
2650,NEGATIVE,-,-,-
2651,POSITIVE,POSITIVE,-,NEGATIVE
2652,POSITIVE,POSITIVE,POSITIVE,POSITIVE
2653,POSITIVE,-,-,-
2654,POSITIVE,-,-,POSITIVE
2655,NEGATIVE,POSITIVE,NEGATIVE,-
2656,POSITIVE,-,POSITIVE,-
2657,POSITIVE,POSITIVE,POSITIVE,POSITIVE
2658,POSITIVE,POSITIVE,-,POSITIVE
2659,POSITIVE,-,-,-
2660,POSITIVE,POSITIVE,-,POSITIVE
2661,POSITIVE,-,POSITIVE,-
2662,POSITIVE,POSITIVE,-,POSITIVE
2663,NEGATIVE,-,-,-
2664,POSITIVE,-,-,-
2665,POSITIVE,-,-,-
2666,POSITIVE,-,-,-
2667,POSITIVE,-,NEGATIVE,NEGATIVE
2668,POSITIVE,POSITIVE,POSITIVE,POSITIVE
2669,POSITIVE,-,-,-
2670,POSITIVE,-,-,-
2671,POSITIVE,-,-,POSITIVE
2672,POSITIVE,-,-,POSITIVE
2673,POSITIVE,-,-,-
2674,NEGATIVE,-,NEGATIVE,-
2675,POSITIVE,-,POSITIVE,POSITIVE
2676,POSITIVE,-,-,POSITIVE
2677,NEGATIVE,-,NEGATIVE,-
2678,POSITIVE,POSITIVE,-,POSITIVE
2679,POSITIVE,NEGATIVE,-,POSITIVE
2680,POSITIVE,-,-,-
2681,POSITIVE,-,POSITIVE,-
2682,POSITIVE,-,POSITIVE,-
2683,NEGATIVE,-,NEGATIVE,NEGATIVE
2684,POSITIVE,-,POSITIVE,POSITIVE
2685,POSITIVE,POSITIVE,POSITIVE,POSITIVE
2686,POSITIVE,-,POSITIVE,POSITIVE
2687,NEGATIVE,-,POSITIVE,-
2688,POSITIVE,POSITIVE,-,-
2689,NEGATIVE,-,POSITIVE,-
2690,POSITIVE,-,POSITIVE,-
2691,POSITIVE,NEGATIVE,-,POSITIVE
2692,NEGATIVE,-,-,-
2693,NEGATIVE,NEGATIVE,-,NEGATIVE
2694,POSITIVE,-,-,POSITIVE
2695,NEGATIVE,-,-,-
2696,NEGATIVE,-,NEGATIVE,POSITIVE
2697,POSITIVE,POSITIVE,POSITIVE,-
2698,POSITIVE,POSITIVE,POSITIVE,-
2699,POSITIVE,-,-,-
2700,POSITIVE,POSITIVE,-,-
2701,NEGATIVE,-,NEGATIVE,-
2702,-,-,-,-
2703,POSITIVE,-,-,-
2704,NEGATIVE,-,-,-
2705,POSITIVE,-,POSITIVE,-
2706,POSITIVE,-,POSITIVE,POSITIVE
2707,POSITIVE,-,-,POSITIVE
2708,POSITIVE,POSITIVE,-,NEGATIVE
2709,POSITIVE,-,-,-
2710,NEGATIVE,-,-,-
2711,POSITIVE,-,-,POSITIVE
2712,POSITIVE,POSITIVE,POSITIVE,-
2713,POSITIVE,-,-,-
2714,NEGATIVE,POSITIVE,-,-
2715,POSITIVE,-,NEGATIVE,POSITIVE
2716,POSITIVE,POSITIVE,-,POSITIVE
2717,NEGATIVE,-,-,-
2718,POSITIVE,-,POSITIVE,-
2719,NEGATIVE,-,-,-
2720,POSITIVE,POSITIVE,POSITIVE,-
2721,POSITIVE,POSITIVE,-,-
2722,POSITIVE,-,POSITIVE,-
2723,POSITIVE,-,-,POSITIVE
2724,POSITIVE,-,-,-
2725,POSITIVE,POSITIVE,-,-
2726,POSITIVE,-,-,-
2727,POSITIVE,-,-,-
2728,NEGATIVE,-,NEGATIVE,NEGATIVE
2729,POSITIVE,-,POSITIVE,-
2730,POSITIVE,-,POSITIVE,POSITIVE
2731,POSITIVE,-,-,-
2732,POSITIVE,-,-,NEGATIVE
2733,POSITIVE,-,-,-
2734,NEGATIVE,POSITIVE,POSITIVE,-
2735,POSITIVE,POSITIVE,POSITIVE,POSITIVE
2736,POSITIVE,POSITIVE,POSITIVE,POSITIVE
2737,POSITIVE,POSITIVE,NEGATIVE,POSITIVE
2738,POSITIVE,-,POSITIVE,-
2739,POSITIVE,-,POSITIVE,POSITIVE
2740,POSITIVE,NEGATIVE,-,-
2741,POSITIVE,-,-,-
2742,POSITIVE,-,-,POSITIVE
2743,NEGATIVE,-,-,-
2744,POSITIVE,POSITIVE,-,NEGATIVE
2745,POSITIVE,NEGATIVE,-,POSITIVE
2746,POSITIVE,POSITIVE,POSITIVE,POSITIVE
2747,POSITIVE,-,-,-
2748,POSITIVE,POSITIVE,POSITIVE,-
2749,POSITIVE,-,-,-
2750,POSITIVE,POSITIVE,POSITIVE,-
2751,POSITIVE,POSITIVE,-,-
2752,POSITIVE,-,-,-
2753,POSITIVE,-,-,-
2754,POSITIVE,-,-,-
2755,POSITIVE,POSITIVE,NEGATIVE,POSITIVE
2756,POSITIVE,-,-,-
2757,POSITIVE,POSITIVE,POSITIVE,POSITIVE
2758,POSITIVE,-,POSITIVE,POSITIVE
2759,POSITIVE,POSITIVE,POSITIVE,-
2760,POSITIVE,-,-,-
2761,POSITIVE,-,-,POSITIVE
2762,POSITIVE,-,POSITIVE,-
2763,POSITIVE,-,POSITIVE,-
2764,POSITIVE,POSITIVE,-,POSITIVE
2765,POSITIVE,-,-,-
2766,NEGATIVE,-,-,-
2767,POSITIVE,-,NEGATIVE,-
2768,POSITIVE,POSITIVE,POSITIVE,POSITIVE
2769,POSITIVE,-,NEGATIVE,-
2770,POSITIVE,-,-,-
2771,NEGATIVE,NEGATIVE,NEGATIVE,-
2772,NEGATIVE,NEGATIVE,NEGATIVE,-
2773,POSITIVE,POSITIVE,-,-
2774,POSITIVE,-,POSITIVE,NEGATIVE
2775,POSITIVE,NEGATIVE,POSITIVE,POSITIVE
2776,POSITIVE,-,-,-
2777,POSITIVE,-,-,-
2778,POSITIVE,POSITIVE,-,POSITIVE
2779,POSITIVE,-,POSITIVE,POSITIVE
2780,POSITIVE,-,POSITIVE,-
2781,POSITIVE,-,POSITIVE,POSITIVE
2782,NEGATIVE,NEGATIVE,NEGATIVE,NEGATIVE
2783,POSITIVE,POSITIVE,POSITIVE,-
2784,POSITIVE,-,-,NEGATIVE
2785,NEGATIVE,POSITIVE,NEGATIVE,-
2786,POSITIVE,POSITIVE,-,-
2787,NEGATIVE,POSITIVE,-,NEGATIVE
2788,POSITIVE,-,-,-
2789,POSITIVE,-,NEGATIVE,POSITIVE
2790,POSITIVE,-,-,-
2791,POSITIVE,POSITIVE,-,-
2792,NEGATIVE,-,-,-
2793,POSITIVE,POSITIVE,POSITIVE,POSITIVE
2794,POSITIVE,-,POSITIVE,POSITIVE
2795,POSITIVE,POSITIVE,-,-
2796,POSITIVE,-,-,-
2797,POSITIVE,-,-,-
2798,POSITIVE,-,-,-
2799,POSITIVE,POSITIVE,POSITIVE,POSITIVE
2800,POSITIVE,-,NEGATIVE,-
2801,POSITIVE,-,-,POSITIVE
2802,POSITIVE,-,-,-
2803,POSITIVE,-,-,-
2804,POSITIVE,-,-,-
2805,NEGATIVE,POSITIVE,NEGATIVE,-
2806,POSITIVE,-,POSITIVE,NEGATIVE
2807,POSITIVE,POSITIVE,-,-
2808,POSITIVE,-,-,-
2809,NEGATIVE,POSITIVE,POSITIVE,-
2810,POSITIVE,-,-,-
2811,POSITIVE,-,POSITIVE,POSITIVE
2812,POSITIVE,-,-,POSITIVE
2813,POSITIVE,-,-,-
2814,POSITIVE,-,-,POSITIVE
2815,POSITIVE,-,-,NEGATIVE
2816,NEGATIVE,-,POSITIVE,-
2817,NEGATIVE,-,-,-
2818,POSITIVE,-,-,POSITIVE
2819,POSITIVE,NEGATIVE,-,-
2820,POSITIVE,-,-,-
2821,POSITIVE,POSITIVE,-,-
2822,NEGATIVE,POSITIVE,POSITIVE,-
2823,POSITIVE,-,POSITIVE,POSITIVE
2824,NEGATIVE,POSITIVE,POSITIVE,POSITIVE
2825,POSITIVE,POSITIVE,-,-
2826,POSITIVE,-,POSITIVE,POSITIVE
2827,NEGATIVE,POSITIVE,NEGATIVE,-
2828,POSITIVE,-,NEGATIVE,POSITIVE
2829,POSITIVE,-,POSITIVE,NEGATIVE
2830,POSITIVE,-,-,-
2831,POSITIVE,-,-,-
2832,POSITIVE,POSITIVE,POSITIVE,POSITIVE
2833,POSITIVE,-,-,-
2834,POSITIVE,-,-,-
2835,NEGATIVE,NEGATIVE,NEGATIVE,POSITIVE
2836,POSITIVE,-,POSITIVE,-
2837,POSITIVE,NEGATIVE,NEGATIVE,POSITIVE
2838,POSITIVE,POSITIVE,-,POSITIVE
2839,POSITIVE,-,POSITIVE,POSITIVE
2840,NEGATIVE,NEGATIVE,-,POSITIVE
2841,POSITIVE,-,-,POSITIVE
2842,POSITIVE,-,-,-
2843,POSITIVE,-,-,-
2844,POSITIVE,POSITIVE,POSITIVE,POSITIVE
2845,POSITIVE,POSITIVE,-,POSITIVE
2846,POSITIVE,-,-,-
2847,POSITIVE,-,-,-
2848,POSITIVE,-,-,POSITIVE
2849,NEGATIVE,-,-,-
2850,POSITIVE,-,-,-
2851,POSITIVE,-,POSITIVE,-
2852,POSITIVE,POSITIVE,POSITIVE,-
2853,POSITIVE,POSITIVE,-,-
2854,POSITIVE,POSITIVE,NEGATIVE,-
2855,POSITIVE,-,POSITIVE,-
2856,POSITIVE,-,-,-
2857,-,-,NEGATIVE,-
2858,POSITIVE,POSITIVE,-,POSITIVE
2859,NEGATIVE,-,-,POSITIVE
2860,POSITIVE,-,POSITIVE,NEGATIVE
2861,POSITIVE,-,POSITIVE,-
2862,NEGATIVE,POSITIVE,POSITIVE,POSITIVE
2863,NEGATIVE,-,-,NEGATIVE
2864,NEGATIVE,-,-,POSITIVE
2865,POSITIVE,-,-,-
2866,POSITIVE,-,POSITIVE,-
2867,POSITIVE,POSITIVE,-,-
2868,POSITIVE,POSITIVE,-,-
2869,NEGATIVE,-,-,-
2870,POSITIVE,-,-,NEGATIVE
2871,POSITIVE,-,-,POSITIVE
2872,POSITIVE,-,-,-
2873,NEGATIVE,-,-,-
2874,POSITIVE,POSITIVE,-,POSITIVE
2875,POSITIVE,-,-,-
2876,NEGATIVE,-,-,NEGATIVE
2877,POSITIVE,-,POSITIVE,NEGATIVE
2878,POSITIVE,-,-,-
2879,NEGATIVE,-,-,-
2880,POSITIVE,-,-,POSITIVE
2881,NEGATIVE,NEGATIVE,-,POSITIVE
2882,POSITIVE,POSITIVE,POSITIVE,-
2883,POSITIVE,POSITIVE,POSITIVE,-
2884,POSITIVE,POSITIVE,-,-
2885,POSITIVE,POSITIVE,-,NEGATIVE
2886,POSITIVE,-,-,-
2887,POSITIVE,POSITIVE,POSITIVE,-
2888,POSITIVE,POSITIVE,-,-
2889,POSITIVE,NEGATIVE,-,NEGATIVE
2890,POSITIVE,POSITIVE,NEGATIVE,POSITIVE
2891,POSITIVE,-,NEGATIVE,-
2892,POSITIVE,-,-,POSITIVE
2893,POSITIVE,POSITIVE,-,-
2894,POSITIVE,-,-,NEGATIVE
2895,POSITIVE,-,-,-
2896,POSITIVE,-,-,-
2897,POSITIVE,-,POSITIVE,-
2898,POSITIVE,-,-,-
2899,POSITIVE,POSITIVE,-,-
2900,POSITIVE,-,NEGATIVE,-
2901,POSITIVE,-,-,-
2902,POSITIVE,POSITIVE,-,-
2903,POSITIVE,-,POSITIVE,-
2904,NEGATIVE,-,-,-
2905,POSITIVE,-,-,POSITIVE
2906,POSITIVE,-,POSITIVE,-
2907,POSITIVE,POSITIVE,POSITIVE,POSITIVE
2908,POSITIVE,POSITIVE,-,POSITIVE
2909,NEGATIVE,POSITIVE,-,-
2910,POSITIVE,-,POSITIVE,-
2911,POSITIVE,-,POSITIVE,-
2912,POSITIVE,POSITIVE,-,NEGATIVE
2913,POSITIVE,-,-,-
2914,NEGATIVE,POSITIVE,NEGATIVE,-
2915,POSITIVE,POSITIVE,POSITIVE,POSITIVE
2916,POSITIVE,-,POSITIVE,-
2917,POSITIVE,POSITIVE,-,POSITIVE
2918,POSITIVE,-,-,-
2919,POSITIVE,-,-,POSITIVE
2920,POSITIVE,-,-,POSITIVE
2921,POSITIVE,-,-,POSITIVE
2922,POSITIVE,-,POSITIVE,POSITIVE
2923,POSITIVE,POSITIVE,-,-
2924,POSITIVE,NEGATIVE,POSITIVE,-
2925,POSITIVE,-,-,-
2926,NEGATIVE,-,-,NEGATIVE
2927,NEGATIVE,-,-,NEGATIVE
2928,POSITIVE,-,-,-
2929,POSITIVE,-,POSITIVE,NEGATIVE
2930,POSITIVE,POSITIVE,-,-
2931,POSITIVE,-,POSITIVE,POSITIVE
2932,POSITIVE,-,NEGATIVE,-
2933,POSITIVE,-,-,POSITIVE
2934,POSITIVE,-,POSITIVE,-
2935,POSITIVE,-,-,-
2936,POSITIVE,POSITIVE,NEGATIVE,NEGATIVE
2937,NEGATIVE,-,-,-
2938,POSITIVE,POSITIVE,-,-
2939,POSITIVE,-,-,-
2940,NEGATIVE,-,-,-
2941,POSITIVE,POSITIVE,POSITIVE,POSITIVE
2942,POSITIVE,POSITIVE,POSITIVE,-
2943,POSITIVE,-,-,-
2944,NEGATIVE,POSITIVE,-,NEGATIVE
2945,POSITIVE,-,POSITIVE,POSITIVE
2946,NEGATIVE,-,-,-
2947,POSITIVE,-,-,POSITIVE
2948,POSITIVE,-,POSITIVE,-
2949,-,-,-,-
2950,NEGATIVE,-,-,-
2951,POSITIVE,-,-,-
2952,POSITIVE,-,-,-
2953,POSITIVE,POSITIVE,-,-
2954,POSITIVE,-,-,-
2955,POSITIVE,-,NEGATIVE,NEGATIVE
2956,NEGATIVE,-,NEGATIVE,POSITIVE
2957,POSITIVE,POSITIVE,-,-
2958,POSITIVE,POSITIVE,-,-
2959,POSITIVE,-,-,-
2960,POSITIVE,-,-,-
2961,POSITIVE,-,-,-
2962,NEGATIVE,POSITIVE,POSITIVE,NEGATIVE
2963,POSITIVE,-,-,POSITIVE
2964,POSITIVE,-,-,POSITIVE
2965,POSITIVE,-,-,-
2966,POSITIVE,POSITIVE,POSITIVE,-
2967,POSITIVE,POSITIVE,POSITIVE,-
2968,POSITIVE,POSITIVE,-,-
2969,POSITIVE,-,-,-
2970,-,-,-,-
2971,POSITIVE,-,-,POSITIVE
2972,POSITIVE,POSITIVE,POSITIVE,-
2973,NEGATIVE,-,POSITIVE,-
2974,NEGATIVE,NEGATIVE,-,NEGATIVE
2975,POSITIVE,-,-,POSITIVE
2976,POSITIVE,POSITIVE,POSITIVE,POSITIVE
2977,POSITIVE,-,-,-
2978,POSITIVE,POSITIVE,POSITIVE,-
2979,POSITIVE,POSITIVE,-,POSITIVE
2980,NEGATIVE,-,-,-
2981,NEGATIVE,-,-,POSITIVE
2982,POSITIVE,POSITIVE,-,NEGATIVE
2983,NEGATIVE,-,POSITIVE,-
2984,POSITIVE,NEGATIVE,-,-
2985,POSITIVE,POSITIVE,NEGATIVE,POSITIVE
2986,POSITIVE,-,-,-
2987,POSITIVE,-,POSITIVE,POSITIVE
2988,POSITIVE,POSITIVE,-,POSITIVE
2989,POSITIVE,-,-,NEGATIVE
2990,POSITIVE,POSITIVE,POSITIVE,POSITIVE
2991,POSITIVE,-,-,-
2992,NEGATIVE,-,-,-
2993,NEGATIVE,-,NEGATIVE,-
2994,NEGATIVE,-,NEGATIVE,NEGATIVE
2995,POSITIVE,POSITIVE,-,-
2996,POSITIVE,-,-,-
2997,POSITIVE,-,POSITIVE,-
2998,NEGATIVE,NEGATIVE,NEGATIVE,-
2999,POSITIVE,-,-,-
3000,POSITIVE,-,-,-
3001,NEGATIVE,POSITIVE,NEGATIVE,-
3002,POSITIVE,POSITIVE,-,POSITIVE
3003,POSITIVE,POSITIVE,POSITIVE,NEGATIVE
3004,POSITIVE,-,-,-
3005,NEGATIVE,NEGATIVE,-,-
3006,NEGATIVE,-,-,-
3007,POSITIVE,-,POSITIVE,POSITIVE
3008,POSITIVE,-,-,-
3009,POSITIVE,-,-,-
3010,POSITIVE,-,-,-
3011,POSITIVE,-,-,-
3012,POSITIVE,-,-,POSITIVE
3013,POSITIVE,-,-,POSITIVE
3014,POSITIVE,-,-,-
3015,NEGATIVE,POSITIVE,-,-
3016,POSITIVE,-,-,-
3017,POSITIVE,POSITIVE,POSITIVE,-
3018,POSITIVE,-,-,-
3019,POSITIVE,-,-,-
3020,POSITIVE,POSITIVE,-,-
3021,POSITIVE,POSITIVE,NEGATIVE,POSITIVE
3022,POSITIVE,POSITIVE,-,-
3023,POSITIVE,-,-,POSITIVE
3024,NEGATIVE,-,POSITIVE,-
3025,NEGATIVE,-,NEGATIVE,-
3026,POSITIVE,POSITIVE,POSITIVE,POSITIVE
3027,POSITIVE,-,-,-
3028,POSITIVE,-,POSITIVE,-
3029,NEGATIVE,-,-,POSITIVE
3030,POSITIVE,POSITIVE,NEGATIVE,-
3031,NEGATIVE,POSITIVE,-,-
3032,POSITIVE,POSITIVE,POSITIVE,NEGATIVE
3033,POSITIVE,-,-,-
3034,POSITIVE,POSITIVE,-,NEGATIVE
3035,POSITIVE,-,-,POSITIVE
3036,NEGATIVE,-,NEGATIVE,-
3037,POSITIVE,-,NEGATIVE,POSITIVE
3038,POSITIVE,-,POSITIVE,-
3039,POSITIVE,POSITIVE,POSITIVE,-
3040,POSITIVE,-,POSITIVE,-
3041,POSITIVE,-,-,-
3042,POSITIVE,POSITIVE,-,NEGATIVE
3043,POSITIVE,-,-,-
3044,NEGATIVE,NEGATIVE,-,NEGATIVE
3045,POSITIVE,-,-,POSITIVE
3046,POSITIVE,-,-,-
3047,POSITIVE,-,-,-
3048,POSITIVE,-,-,-
3049,POSITIVE,NEGATIVE,NEGATIVE,NEGATIVE
3050,NEGATIVE,-,-,-
3051,POSITIVE,POSITIVE,POSITIVE,POSITIVE
3052,POSITIVE,-,-,-
3053,POSITIVE,POSITIVE,-,-
3054,POSITIVE,POSITIVE,POSITIVE,POSITIVE
3055,POSITIVE,-,-,-
3056,POSITIVE,POSITIVE,POSITIVE,-
3057,POSITIVE,-,-,POSITIVE
3058,POSITIVE,POSITIVE,-,POSITIVE
3059,NEGATIVE,NEGATIVE,NEGATIVE,POSITIVE
3060,POSITIVE,NEGATIVE,-,-
3061,POSITIVE,POSITIVE,POSITIVE,-
3062,POSITIVE,POSITIVE,POSITIVE,-
3063,POSITIVE,-,NEGATIVE,-
3064,POSITIVE,POSITIVE,-,POSITIVE
3065,POSITIVE,-,POSITIVE,POSITIVE
3066,POSITIVE,POSITIVE,POSITIVE,POSITIVE
3067,POSITIVE,-,POSITIVE,-
3068,POSITIVE,-,-,POSITIVE
3069,POSITIVE,-,POSITIVE,POSITIVE
3070,NEGATIVE,-,-,-
3071,POSITIVE,POSITIVE,-,POSITIVE
3072,NEGATIVE,-,-,-
3073,POSITIVE,-,-,-
3074,NEGATIVE,-,-,POSITIVE
3075,NEGATIVE,-,POSITIVE,NEGATIVE
3076,NEGATIVE,-,-,-
3077,POSITIVE,-,-,POSITIVE
3078,POSITIVE,-,POSITIVE,POSITIVE
3079,POSITIVE,-,-,-
3080,POSITIVE,-,-,-
3081,POSITIVE,-,-,-
3082,POSITIVE,POSITIVE,-,NEGATIVE
3083,POSITIVE,-,-,-
3084,NEGATIVE,POSITIVE,POSITIVE,POSITIVE
3085,POSITIVE,POSITIVE,POSITIVE,-
3086,POSITIVE,-,POSITIVE,-
3087,NEGATIVE,POSITIVE,NEGATIVE,-
3088,POSITIVE,-,POSITIVE,POSITIVE
3089,POSITIVE,-,-,-
3090,POSITIVE,POSITIVE,-,-
3091,POSITIVE,-,-,-
3092,POSITIVE,-,-,-
3093,NEGATIVE,POSITIVE,POSITIVE,POSITIVE
3094,POSITIVE,-,-,-
3095,POSITIVE,-,-,-
3096,POSITIVE,POSITIVE,-,POSITIVE
3097,NEGATIVE,-,POSITIVE,-
3098,POSITIVE,-,NEGATIVE,-
3099,POSITIVE,-,-,-
3100,POSITIVE,POSITIVE,POSITIVE,-
3101,POSITIVE,POSITIVE,POSITIVE,-
3102,POSITIVE,-,POSITIVE,-
3103,NEGATIVE,-,-,-
3104,POSITIVE,-,-,-
3105,POSITIVE,-,POSITIVE,-
3106,POSITIVE,POSITIVE,-,POSITIVE
3107,POSITIVE,NEGATIVE,-,-
3108,POSITIVE,-,POSITIVE,-
3109,POSITIVE,POSITIVE,NEGATIVE,-
3110,POSITIVE,POSITIVE,-,-
3111,POSITIVE,POSITIVE,-,POSITIVE
3112,POSITIVE,POSITIVE,-,POSITIVE
3113,POSITIVE,-,POSITIVE,NEGATIVE
3114,POSITIVE,POSITIVE,POSITIVE,POSITIVE
3115,NEGATIVE,NEGATIVE,NEGATIVE,-
3116,NEGATIVE,-,-,-
3117,POSITIVE,POSITIVE,-,-
3118,NEGATIVE,-,-,-
3119,POSITIVE,-,NEGATIVE,-
3120,NEGATIVE,-,NEGATIVE,-
3121,NEGATIVE,-,-,-
3122,POSITIVE,-,-,-
3123,POSITIVE,-,NEGATIVE,-
3124,POSITIVE,-,-,-
3125,POSITIVE,-,-,-
3126,POSITIVE,-,-,-
3127,POSITIVE,-,-,-
3128,POSITIVE,POSITIVE,POSITIVE,-
3129,POSITIVE,-,-,POSITIVE
3130,POSITIVE,-,POSITIVE,-
3131,POSITIVE,-,-,POSITIVE
3132,POSITIVE,POSITIVE,-,-
3133,-,-,NEGATIVE,-
3134,POSITIVE,-,-,-
3135,POSITIVE,-,POSITIVE,-
3136,NEGATIVE,-,POSITIVE,-
3137,NEGATIVE,POSITIVE,POSITIVE,-
3138,POSITIVE,POSITIVE,-,-
3139,-,-,-,-
3140,POSITIVE,POSITIVE,-,-
3141,POSITIVE,POSITIVE,-,POSITIVE
3142,POSITIVE,-,-,-
3143,POSITIVE,-,-,-
3144,POSITIVE,POSITIVE,-,NEGATIVE
3145,POSITIVE,POSITIVE,POSITIVE,-
3146,NEGATIVE,-,-,POSITIVE
3147,POSITIVE,POSITIVE,NEGATIVE,NEGATIVE
3148,POSITIVE,-,-,NEGATIVE
3149,POSITIVE,POSITIVE,-,-
3150,NEGATIVE,-,-,-
3151,POSITIVE,POSITIVE,-,POSITIVE
3152,POSITIVE,-,-,POSITIVE
3153,POSITIVE,-,-,-
3154,POSITIVE,-,POSITIVE,POSITIVE
3155,POSITIVE,POSITIVE,-,POSITIVE
3156,POSITIVE,-,-,-
3157,POSITIVE,-,NEGATIVE,-
3158,NEGATIVE,-,POSITIVE,-
3159,POSITIVE,-,POSITIVE,POSITIVE
3160,NEGATIVE,-,-,-
3161,POSITIVE,-,-,-
3162,POSITIVE,POSITIVE,-,-
3163,POSITIVE,-,-,-
3164,NEGATIVE,POSITIVE,POSITIVE,NEGATIVE
3165,POSITIVE,POSITIVE,NEGATIVE,NEGATIVE
3166,POSITIVE,POSITIVE,POSITIVE,-
3167,POSITIVE,-,-,-
3168,NEGATIVE,POSITIVE,-,-
3169,POSITIVE,-,-,POSITIVE
3170,POSITIVE,-,-,POSITIVE
3171,POSITIVE,POSITIVE,POSITIVE,-
3172,POSITIVE,POSITIVE,POSITIVE,-
3173,POSITIVE,POSITIVE,POSITIVE,POSITIVE
3174,POSITIVE,-,POSITIVE,POSITIVE
3175,POSITIVE,NEGATIVE,-,POSITIVE
3176,POSITIVE,-,-,-
3177,NEGATIVE,-,-,POSITIVE
3178,POSITIVE,-,NEGATIVE,-
3179,POSITIVE,NEGATIVE,-,-
3180,-,POSITIVE,POSITIVE,POSITIVE
3181,POSITIVE,-,-,-
3182,-,-,POSITIVE,-
3183,POSITIVE,POSITIVE,POSITIVE,POSITIVE
3184,POSITIVE,POSITIVE,-,POSITIVE
3185,POSITIVE,-,-,POSITIVE
3186,POSITIVE,-,-,-
3187,POSITIVE,-,-,-
3188,NEGATIVE,-,-,-
3189,POSITIVE,-,-,NEGATIVE
3190,POSITIVE,-,POSITIVE,-
3191,POSITIVE,-,POSITIVE,POSITIVE
3192,NEGATIVE,NEGATIVE,-,-
3193,-,-,-,-
3194,POSITIVE,-,POSITIVE,-
3195,POSITIVE,-,-,-
3196,NEGATIVE,-,-,NEGATIVE
3197,POSITIVE,POSITIVE,-,-
3198,POSITIVE,-,-,POSITIVE
3199,POSITIVE,POSITIVE,-,-
3200,POSITIVE,-,NEGATIVE,-
3201,NEGATIVE,NEGATIVE,-,-
3202,POSITIVE,-,-,-
3203,POSITIVE,-,-,-
3204,POSITIVE,POSITIVE,-,-
3205,POSITIVE,-,-,-
3206,POSITIVE,-,-,-
3207,POSITIVE,-,-,-
3208,POSITIVE,-,-,-
3209,POSITIVE,POSITIVE,POSITIVE,-
